類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納人數
公寓,WVA00126,仁勇里,臺北市士林區大南路16號,1,45.0
公寓,WVA00134,仁勇里,臺北市士林區大南路34-1號,1,49.0
公寓,WVA00148,仁勇里,臺北市士林區小北街19號,1,58.0
公寓,WVA00149,仁勇里,臺北市士林區小北街23號,1,48.0
公寓,WVA00151,仁勇里,臺北市士林區小北街7號,1,144.0
公寓,WVA00162,仁勇里,臺北市士林區小東街18號,1,41.0
公寓,WVA00164,仁勇里,臺北市士林區小東街24號,1,77.0
公寓,WVA00165,仁勇里,臺北市士林區小東街28號,1,117.0
公寓,WVA00166,仁勇里,臺北市士林區小東街31號,1,88.0
公寓,WVA00167,仁勇里,臺北市士林區小東街35號,1,264.0
公寓,WVA00168,仁勇里,臺北市士林區小東街36號,1,28.0
公寓,WVA01266,仁勇里,臺北市士林區文林路169號,1,100.0
公寓,WVA01268,仁勇里,臺北市士林區文林路193-197號,1,229.0
公寓,WVA01269,仁勇里,臺北市士林區文林路199號,1,108.0
公寓,WVA01270,仁勇里,臺北市士林區文林路201號,1,80.0
公寓,WVA01350,永倫里,臺北市士林區永平街35號,1,213.0
公寓,WVA01353,永倫里,臺北市士林區永平街9巷2號,1,149.0
公寓,WVA01550,永倫里,臺北市士林區延平北路六段210號,1,477.0
公寓,WVA01594,永倫里,臺北市士林區延平北路六段258巷18號,1,282.0
公寓,WVA01595,永倫里,臺北市士林區延平北路六段258巷24號,1,46.0
公寓,WVA01596,永倫里,臺北市士林區延平北路六段258巷20弄1號,1,562.0
公寓,WVA01770,永倫里,臺北市士林區延平北路六段258巷6號,1,41.0
公寓,WVA01850,永倫里,臺北市士林區永平街1號,1,376.0
公寓,WVA01851,永倫里,臺北市士林區永平街21號,1,78.0
公寓,WVA01853,永倫里,臺北市士林區永平街31號,1,109.0
公寓,WVA01856,永倫里,臺北市士林區永平街5號,1,62.0
公寓,WVA01860,永倫里,臺北市士林區永平街9巷8弄5號,1,96.0
公寓,WVA01863,永倫里,臺北市士林區永平街25巷2號,1,120.0
公寓,WVA01864,永倫里,臺北市士林區永平街25巷3號,1,153.0
公寓,WVA01869,永倫里,臺北市士林區延平北路六段258巷36弄14號,1,138.0
公寓,WVA01870,永倫里,臺北市士林區延平北路六段258巷36弄9號,1,308.0
公寓,WVA01872,永倫里,臺北市士林區永平街9巷8弄12號,1,138.0
公寓,WVA01880,永倫里,臺北市士林區永平街9巷1號,1,121.0
公寓,WVA01881,永倫里,臺北市士林區永平街9巷19號,1,165.0
公寓,WVA01882,永倫里,臺北市士林區永平街9巷9號,1,121.0
公寓,WVA01883,永倫里,臺北市士林區永平街9巷18弄1號,1,196.0
公寓,WVA01884,永倫里,臺北市士林區永平街9巷18弄6號,1,162.0
公寓,WVA01885,永倫里,臺北市士林區永平街9巷8弄1號,1,248.0
大樓,WVA03050,永倫里,臺北市士林區延平北路六段216號,1,678.0
公寓,WVA01352,永倫里,臺北市士林區永平街75巷29號,1,257.0
公寓,WVA01555,永倫里,臺北市士林區延平北路六段427號,1,20.0
公寓,WVA01558,永倫里,臺北市士林區延平北路六段472號,1,74.0
公寓,WVA01559,永倫里,臺北市士林區延平北路六段480號,1,712.0
公寓,WVA01560,永倫里,臺北市士林區延平北路六段480號,1,769.0
公寓,WVA01562,永倫里,臺北市士林區延平北路六段482號,1,145.0
公寓,WVA01746,永倫里,臺北市士林區社中街381號,1,241.0
公寓,WVA01747,永倫里,臺北市士林區社中街361巷2號,1,152.0
公寓,WVA01771,永倫里,臺北市士林區延平北路六段258巷58號,1,284.0
公寓,WVA01773,永倫里,臺北市士林區延平北路六段258巷56弄15號,1,253.0
公寓,WVA01775,永倫里,臺北市士林區永平街75巷27號,1,310.0
公寓,WVA01776,永倫里,臺北市士林區永平街75巷27號,1,88.0
公寓,WVA01777,永倫里,臺北市士林區永平街75巷32弄1號,1,164.0
公寓,WVA01790,永倫里,臺北市士林區倫等街6號,1,236.0
公寓,WVA01855,永倫里,臺北市士林區永平街39號,1,46.0
公寓,WVA01857,永倫里,臺北市士林區永平街43號,1,96.0
公寓,WVA01858,永倫里,臺北市士林區永平街63號,1,130.0
公寓,WVA01871,永倫里,臺北市士林區永平街37巷2號,1,108.0
公寓,WVA01873,永倫里,臺北市士林區永平街61巷2號,1,126.0
公寓,WVA01879,永倫里,臺北市士林區永平街75巷1號,1,126.0
公寓,WVA02363,永倫里,臺北市士林區通河西街二段231號,1,106.0
公寓,WVA02364,永倫里,臺北市士林區通河西街二段232號,1,662.0
公寓,WVA02377,永倫里,臺北市士林區通河西街二段229巷2號,1,168.0
公寓,WVA02378,永倫里,臺北市士林區通河西街二段229巷3-5號,1,118.0
公寓,WVA02379,永倫里,臺北市士林區通河西街二段229巷6號,1,124.0
公寓,WVA01740,永倫里,臺北市士林區社中街322號,1,53.0
公寓,WVA01743,永倫里,臺北市士林區社中街304號,1,101.0
公寓,WVA01748,永倫里,臺北市士林區社中街346巷1弄21號,1,118.0
公寓,WVA01749,永倫里,臺北市士林區社中街346巷1弄24號,1,62.0
公寓,WVA01750,永倫里,臺北市士林區社中街346巷2弄33號,1,146.0
公寓,WVA01751,永倫里,臺北市士林區社中街346巷3弄1號,1,126.0
公寓,WVA01752,永倫里,臺北市士林區社中街346巷3弄9號,1,269.0
公寓,WVA01772,永倫里,臺北市士林區延平北路六段258巷72號,1,144.0
公寓,WVA01774,永倫里,臺北市士林區永平街75巷46號,1,253.0
公寓,WVA01956,永倫里,臺北市士林區社中街362號,1,368.0
公寓,WVA01966,永倫里,臺北市士林區社中街346巷1弄1號,1,97.0
公寓,WVA01967,永倫里,臺北市士林區社中街346巷4弄18號,1,392.0
大樓,WVA02359,永倫里,臺北市士林區通河西街二段140號,1,316.0
公寓,WVA02360,永倫里,臺北市士林區通河西街二段186號,1,116.0
公寓,WVA02361,永倫里,臺北市士林區通河西街二段187號,1,338.0
公寓,WVA01744,永倫里,臺北市士林區社中街450號,1,169.0
公寓,WVA01745,永倫里,臺北市士林區社中街430號,1,64.0
公寓,WVA01757,永倫里,臺北市士林區社中街458巷33號,1,73.0
公寓,WVA01758,永倫里,臺北市士林區社中街384巷2弄25號,1,105.0
公寓,WVA01759,永倫里,臺北市士林區社中街384巷2弄11號,1,314.0
公寓,WVA01760,永倫里,臺北市士林區社中街384巷2弄52號,1,52.0
公寓,WVA01761,永倫里,臺北市士林區社中街384巷2弄19號,1,218.0
公寓,WVA01763,永倫里,臺北市士林區倫等街48巷11號,1,160.0
公寓,WVA01764,永倫里,臺北市士林區倫等街48巷39號,1,164.0
公寓,WVA01765,永倫里,臺北市士林區倫等街54巷24號,1,186.0
公寓,WVA01766,永倫里,臺北市士林區倫等街54巷33號,1,192.0
公寓,WVA01767,永倫里,臺北市士林區倫等街54巷21號,1,162.0
公寓,WVA01768,永倫里,臺北市士林區社中街426巷17號,1,30.0
公寓,WVA01769,永倫里,臺北市士林區社中街426巷8號,1,148.0
公寓,WVA02362,永倫里,臺北市士林區通河西街二段210號,1,53.0
公寓,WVA01556,永倫里,臺北市士林區延平北路六段436號,1,1454.0
公寓,WVA01557,永倫里,臺北市士林區延平北路六段447號,1,37.0
公寓,WVA01561,永倫里,臺北市士林區延平北路六段481號,1,49.0
公寓,WVA01563,永倫里,臺北市士林區延平北路六段483號,1,137.0
公寓,WVA01564,永倫里,臺北市士林區延平北路六段487號,1,69.0
公寓,WVA01598,永倫里,臺北市士林區延平北路六段368巷1號,1,140.0
公寓,WVA01599,永倫里,臺北市士林區延平北路六段368巷10號,1,126.0
公寓,WVA01600,永倫里,臺北市士林區延平北路六段368巷13號,1,52.0
公寓,WVA01601,永倫里,臺北市士林區延平北路六段368巷15號,1,405.0
公寓,WVA01602,永倫里,臺北市士林區延平北路六段368巷16號,1,202.0
公寓,WVA01603,永倫里,臺北市士林區延平北路六段511巷20號,1,193.0
公寓,WVA01604,永倫里,臺北市士林區延平北路六段511巷22號,1,260.0
公寓,WVA01762,永倫里,臺北市士林區倫等街30巷9號,1,157.0
公寓,WVA02326,永倫里,臺北市士林區倫等街42巷1號,1,24.0
公寓,WVA02876,永倫里,臺北市士林區延平北路六段429號,1,140.0
公寓,WVA02919,永倫里,臺北市士林區延平北路六段350號,1,490.0
公寓,WVA03031,永倫里,臺北市士林區延平北路六段384號,2,1690.0
公寓,WVA03041,永倫里,臺北市士林區倫等街22號,1,492.0
大樓,WVA03236,永倫里,臺北市士林區延平北路六段475號,3,3152.0
大樓,WVA03240,永倫里,臺北市士林區延平北路六段485號,1,540.0
公寓,WVA03243,永倫里,臺北市士林區延平北路六段419號,1,144.0
大樓,WVA03270,永倫里,臺北市士林區延平北路六段358號,1,382.0
大樓,WVA03299,永倫里,臺北市士林區社中街346巷1弄20號,1,851.0
公寓,WVA03314,永倫里,臺北市士林區社中街346巷1弄12號,1,318.0
大樓,WVA03324,永倫里,臺北市士林區社中街346巷1弄8號,1,782.0
大樓,WVA03326,永倫里,臺北市士林區延平北路六段228號,1、2,168.0
公寓,WVA02220,百齡里,臺北市士林區華齡街22巷15弄5號,1,290.0
公寓,WVA02231,百齡里,臺北市士林區華齡街40巷3弄2號,1,118.0
公寓,WVA02532,百齡里,臺北市士林區華齡街40巷10號,1,32.0
公寓,WVA02534,百齡里,臺北市士林區華齡街40巷12弄1號,1,164.0
公寓,WVA02202,百齡里,臺北市士林區前港街96號,1,208.0
公寓,WVA02204,百齡里,臺北市士林區福港街259巷29弄1號,1,253.0
公寓,WVA02206,百齡里,臺北市士林區福港街259巷26號,1,160.0
公寓,WVA02210,百齡里,臺北市士林區華齡街37號,1,536.0
公寓,WVA02211,百齡里,臺北市士林區華齡街47號,1,365.0
公寓,WVA02212,百齡里,臺北市士林區華齡街70號,1,269.0
公寓,WVA02213,百齡里,臺北市士林區華齡街68號,1,361.0
公寓,WVA02214,百齡里,臺北市士林區華齡街64號,1,756.0
公寓,WVA02215,百齡里,臺北市士林區華齡街61號,1,257.0
公寓,WVA02216,百齡里,臺北市士林區華齡街86號,1,186.0
公寓,WVA02223,百齡里,臺北市士林區華齡街35巷1號,1,161.0
公寓,WVA02224,百齡里,臺北市士林區華齡街35巷5號,1,157.0
公寓,WVA02225,百齡里,臺北市士林區華齡街35巷6號,1,161.0
公寓,WVA02234,百齡里,臺北市士林區福港街259巷21號,1,358.0
公寓,WVA02235,百齡里,臺北市士林區福港街259巷13弄4號,1,322.0
公寓,WVA02236,百齡里,臺北市士林區福港街259巷13弄8號,1,290.0
公寓,WVA02238,百齡里,臺北市士林區華齡街74號,1,478.0
公寓,WVA02525,百齡里,臺北市士林區華齡街73號,1,390.0
公寓,WVA02535,百齡里,臺北市士林區前港街82巷9號,1,160.0
公寓,WVA02639,百齡里,臺北市士林區前港街102號,1,44.0
公寓,WVA02208,百齡里,臺北市士林區福港街259巷9弄1號,1,262.0
公寓,WVA02606,百齡里,臺北市士林區福港街233號,1,244.0
公寓,WVA02607,百齡里,臺北市士林區福港街237號,1,393.0
公寓,WVA02638,百齡里,臺北市士林區前港街108號,1,456.0
公寓,WVA02640,百齡里,臺北市士林區前港街110號,1,197.0
公寓,WVA02641,百齡里,臺北市士林區前港街110巷9號,1,624.0
公寓,WVA02642,百齡里,臺北市士林區前港街120巷2號,1,1498.0
公寓,WVA02646,百齡里,臺北市士林區福港街241巷11號,1,129.0
公寓,WVA02655,百齡里,臺北市士林區福港街259巷13弄1號,1,170.0
公寓,WVA02207,百齡里,臺北市士林區華齡街35巷13弄1號,1,93.0
公寓,WVA02393,百齡里,臺北市士林區通河東街一段37號,1,106.0
公寓,WVA02394,百齡里,臺北市士林區通河東街一段38號,1,98.0
公寓,WVA02395,百齡里,臺北市士林區通河東街一段40號,1,56.0
公寓,WVA02396,百齡里,臺北市士林區通河東街一段43號,1,88.0
公寓,WVA02398,百齡里,臺北市士林區通河東街一段83號,1,105.0
公寓,WVA02399,百齡里,臺北市士林區通河東街一段86號,1,137.0
公寓,WVA02612,百齡里,臺北市士林區福港街258號,1,288.0
公寓,WVA02614,百齡里,臺北市士林區福港街261號,1,294.0
公寓,WVA02615,百齡里,臺北市士林區福港街263號,1,1396.0
公寓,WVA02616,百齡里,臺北市士林區福港街275號,1,1130.0
公寓,WVA02657,百齡里,臺北市士林區福港街262巷13號,1,130.0
公寓,WVA02659,百齡里,臺北市士林區福港街262巷19號,1,136.0
公寓,WVA02660,百齡里,臺北市士林區福港街272巷1號,1,553.0
公寓,WVA02661,百齡里,臺北市士林區福港街277巷3號,1,568.0
公寓,WVA03079,百齡里,臺北市士林區通河東街一段45號,1,660.0
公寓,WVA02400,百齡里,臺北市士林區通河東街一段91號,1,346.0
公寓,WVA02401,百齡里,臺北市士林區通河東街一段98號,1,105.0
公寓,WVA02402,百齡里,臺北市士林區通河東街一段105巷6號,1,341.0
公寓,WVA02610,百齡里,臺北市士林區福港街252號,1,302.0
公寓,WVA02643,百齡里,臺北市士林區福港街224巷1號,1,169.0
公寓,WVA02645,百齡里,臺北市士林區福港街234巷1號,1,968.0
公寓,WVA02648,百齡里,臺北市士林區福港街244巷1號,1,305.0
公寓," WVA02649",百齡里,臺北市士林區福港街244巷19號,1,366.0
公寓,WVA02650,百齡里,臺北市士林區福港街244巷2號,1,357.0
公寓,WVA02651,百齡里,臺北市士林區福港街244巷20號,1,57.0
公寓,WVA02652,百齡里,臺北市士林區福港街244巷18弄1號,1,282.0
公寓,WVA02653,百齡里,臺北市士林區福港街244巷18弄2號,1,52.0
公寓,WVA02654,百齡里,臺北市士林區福港街244巷18弄6號,1,101.0
公寓,WVA02656,百齡里,臺北市士林區福港街262巷10號,1,152.0
公寓,WVA02658,百齡里,臺北市士林區福港街262巷18號,1,117.0
公寓,WVA00278,三玉里,臺北市士林區德行東路129巷10號,1,1400.0
大樓,WVA00358,三玉里,臺北市士林區忠誠路二段12號,1,2729.0
公寓,WVA01652,三玉里,臺北市士林區忠誠路二段1號,1,1602.0
大樓,WVA01659,三玉里,臺北市士林區忠誠路二段6號,1,386.0
公寓,WVA01680,三玉里,臺北市士林區忠誠路二段32巷9號,1,494.0
大樓,WVA02054,三玉里,臺北市士林區德行東路233號,1,1172.0
公寓,WVA02691,三玉里,臺北市士林區德行東路157號,1,225.0
公寓,WVA02693,三玉里,臺北市士林區德行東路187號,1,469.0
公寓,WVA02694,三玉里,臺北市士林區德行東路191號,1,405.0
公寓,WVA02696,三玉里,臺北市士林區德行東路197號,1,406.0
公寓,WVA02700,三玉里,臺北市士林區德行東路227號,1,265.0
公寓,WVA02702,三玉里,臺北市士林區德行東路239號,1,201.0
大樓,WVA03024,三玉里,臺北市士林區德行東路183號,3,810.0
大樓,WVA03129,三玉里,臺北市士林區忠誠路二段21巷20號,1,784.0
大樓,WVA03156,三玉里,臺北市士林區忠誠路二段10巷5號,1,148.0
大樓,WVA03162,三玉里,臺北市士林區德行東路177號,1,1706.0
公寓,WVA00011,三玉里,臺北市士林區士東路222號,1,397.0
公寓,WVA00022,三玉里,臺北市士林區士東路200巷15弄6號,1,125.0
公寓,WVA00022,三玉里,臺北市士林區士東路200巷15弄6號,2,245.0
公寓,WVA00024,三玉里,臺北市士林區士東路200巷58弄15號,1,716.0
公寓,WVA01167,三玉里,臺北市士林區天母東路106號,1,397.0
公寓,WVA01168,三玉里,臺北市士林區天母東路110號,1,645.0
公寓,WVA01184,三玉里,臺北市士林區天母東路96號,1,890.0
公寓,WVA01679,三玉里,臺北市士林區忠誠路二段21巷72號,1,256.0
公寓,WVA01995,三玉里,臺北市士林區芝玉路二段38號,1,156.0
公寓,WVA01996,三玉里,臺北市士林區芝玉路二段46號,1,170.0
公寓,WVA01999,三玉里,臺北市士林區芝玉路二段20巷2號,1,758.0
公寓,WVA02022,三玉里,臺北市士林區士東路200巷11號,1,108.0
公寓,WVA02023,三玉里,臺北市士林區士東路200巷27號,1,192.0
公寓,WVA02024,三玉里,臺北市士林區士東路200巷3號,1,88.0
公寓,WVA02038,三玉里,臺北市士林區德行東路263號,1,509.0
公寓,WVA02039,三玉里,臺北市士林區德行東路255號,1,520.0
公寓,WVA02050,三玉里,臺北市士林區德行東路265巷1號,1,374.0
公寓,WVA02059,三玉里,臺北市士林區士東路200巷83號,1,138.0
公寓,WVA02910,三玉里,臺北市士林區士東路200巷49弄2號,1,373.0
公寓,WVA02932,三玉里,臺北市士林區士東路200巷31弄16號,1,458.0
公寓,WVA02941,三玉里,臺北市士林區芝玉路二段61巷2-8號,3,857.0
公寓,WVA02942,三玉里,臺北市士林區士東路200巷68號,2,245.0
公寓,WVA00332,三玉里,臺北市士林區忠誠路二段50巷17號,1,788.0
大樓,WVA01654,三玉里,臺北市士林區忠誠路二段42號,2,2966.0
公寓,WVA01657,三玉里,臺北市士林區忠誠路二段52號,1,362.0
公寓,WVA01658,三玉里,臺北市士林區忠誠路二段56號,1,614.0
公寓,WVA01682,三玉里,臺北市士林區忠誠路二段40巷6號,1,941.0
公寓,WVA01684,三玉里,臺北市士林區忠誠路二段50巷2號,1,144.0
公寓,WVA01685,三玉里,臺北市士林區忠誠路二段50巷8號,1,805.0
公寓,WVA02018,三玉里,臺北市士林區士東路136號,1,1086.0
公寓,WVA02027,三玉里,臺北市士林區忠誠路二段76巷15號,1,1049.0
公寓,WVA02028,三玉里,臺北市士林區忠誠路二段70巷11號,1,1905.0
公寓,WVA02055,三玉里,臺北市士林區德行東路217號,1,190.0
公寓,WVA02061,三玉里,臺北市士林區德行東路219巷1號,1,346.0
公寓,WVA02728,三玉里,臺北市士林區德行東路203巷2號,1,862.0
公寓,WVA01182,三玉里,臺北市士林區天母東路84號,1,498.0
公寓,WVA01183,三玉里,臺北市士林區天母東路88號,1,520.0
公寓,WVA01207,三玉里,臺北市士林區天母東路82巷2號,1,246.0
公寓,WVA01674,三玉里,臺北市士林區忠誠路二段21巷15號,2,534.0
公寓,WVA01675,三玉里,臺北市士林區忠誠路二段21巷25號,1,390.0
公寓,WVA01676,三玉里,臺北市士林區忠誠路二段21巷31號,1,520.0
公寓,WVA01677,三玉里,臺北市士林區忠誠路二段21巷43號,1,953.0
公寓,WVA01678,三玉里,臺北市士林區忠誠路二段21巷47號,1,1084.0
公寓,WVA01683,三玉里,臺北市士林區忠誠路二段41巷32號,1,196.0
公寓,WVA02062,三玉里,臺北市士林區忠誠路二段21巷38號,1,297.0
公寓,WVA02063,三玉里,臺北市士林區忠誠路二段21巷37號,1,288.0
公寓,WVA02064,三玉里,臺北市士林區德行東路203巷8號,1,152.0
公寓,WVA02697,三玉里,臺北市士林區德行東路221號,1,316.0
公寓,WVA02729,三玉里,臺北市士林區德行東路219巷17號,1,196.0
公寓,WVA02791,三玉里,臺北市士林區忠誠路二段247號,1,1010.0
公寓,WVA02792,三玉里,臺北市士林區忠誠路二段55號,3,17673.0
大樓,WVA02850,三玉里,臺北市士林區忠誠路二段41巷30號,2,617.0
公寓,WVA03048,三玉里,臺北市士林區忠誠路二段21巷17號,1,156.0
大樓,WVA03066,三玉里,臺北市士林區忠誠路二段25號,3,2300.0
公寓,WVA03304,三玉里,臺北市士林區忠誠路二段21巷22號,1,155.0
公寓,WVA03123,三玉里,臺北市士林區士東路200巷49弄1號,1,437.0
公寓,WVA03134,三玉里,臺北市士林區士東路200巷59號,3,1373.0
公寓,WVA03159,三玉里,臺北市士林區士東路200巷51號,1,564.0
大樓,WVA02846,三玉里,臺北市士林區忠誠路二段53巷7號,2,2381.0
大樓,WVA03320,三玉里,臺北市士林區忠誠路二段21巷26號,1,661.0
公寓,WVA00955,天山里,臺北市士林區中山北路七段14巷30弄2號,1,545.0
公寓,WVA00957,天山里,臺北市士林區中山北路七段14巷30弄9號,1,466.0
公寓,WVA00958,天山里,臺北市士林區天母東路43巷4弄1號,1,1386.0
公寓,WVA00959,天山里,臺北市士林區天母東路43巷4弄2號,1,613.0
公寓,WVA00962,天山里,臺北市士林區天母東路61巷8號,1,114.0
公寓,WVA00963,天山里,臺北市士林區天母東路37巷3號,1,829.0
公寓,WVA00964,天山里,臺北市士林區天母東路69巷7號,1,389.0
公寓,WVA01174,天山里,臺北市士林區天母東路45號,1,373.0
公寓,WVA01176,天山里,臺北市士林區天母東路49號,1,1345.0
公寓,WVA01178,天山里,臺北市士林區天母東路59號,1,318.0
公寓,WVA01178,天山里,臺北市士林區天母東路59號,2,901.0
公寓,WVA01180,天山里,臺北市士林區天母東路63號,1,904.0
公寓,WVA01188,天山里,臺北市士林區天母東路43巷4弄12號,1,677.0
公寓,WVA01189,天山里,臺北市士林區天母東路43巷4弄13號,2,1618.0
公寓,WVA01192,天山里,臺北市士林區天母東路61巷5號,1,349.0
公寓,WVA01193,天山里,臺北市士林區天母東路61巷6號,1,450.0
公寓,WVA01194,天山里,臺北市士林區天母東路69巷1號,1,346.0
公寓,WVA02943,天山里,臺北市士林區天母東路43巷4弄10號,1,696.0
公寓,WVA00377,天山里,臺北市士林區中山北路七段34號,1,358.0
公寓,WVA00406,天山里,臺北市士林區中山北路七段14巷31弄8號,1,412.0
公寓,WVA00431,天母里,臺北市士林區中山北路七段207巷2號,1,262.0
公寓,WVA00874,天山里,臺北市士林區中山北路七段36號,1,401.0
公寓,WVA00931,天山里,臺北市士林區中山北路七段82巷10弄18號,1,210.0
公寓,WVA00933,天山里,臺北市士林區中山北路七段82巷10弄24號,1,292.0
公寓,WVA00950,天山里,臺北市士林區天母東路1號,1,677.0
公寓,WVA01095,天山里,臺北市士林區中山北路七段14巷2號,1,712.0
公寓,WVA01101,天山里,臺北市士林區中山北路七段14巷29-1號,1,2273.0
公寓,WVA01131,天山里,臺北市士林區中山北路七段38巷12弄1號,1,169.0
公寓,WVA01132,天山里,臺北市士林區中山北路七段38巷12弄2號,1,286.0
公寓,WVA01133,天山里,臺北市士林區中山北路七段38巷12弄4號,1,229.0
公寓,WVA01134,天山里,臺北市士林區中山北路七段14巷31弄3號,2,154.0
公寓,WVA01140,天山里,臺北市士林區中山北路七段82巷10弄38號,1,161.0
公寓,WVA02995,天山里,臺北市士林區中山北路七段38巷12弄6號,1,149.0
公寓,WVA03098,天山里,臺北市士林區中山北路七段38巷11號,1,1254.0
公寓,WVA03110,天山里,臺北市士林區中山北路七段14巷5弄13號,1,1606.0
公寓,WVA03146,天山里,臺北市士林區中山北七段14巷31弄7號,2,824.0
大樓,WVA00401,天山里,臺北市士林區中山北路七段14巷17號,1,754.0
公寓,WVA00402,天山里,臺北市士林區中山北路七段14巷23號,1,382.0
公寓,WVA00403,天山里,臺北市士林區中山北路七段14巷7號,1,577.0
公寓,WVA01081,天山里,臺北市士林區中山北路七段82巷29號,1,324.0
公寓,WVA01097,天山里,臺北市士林區中山北路七段14巷6號,1,437.0
公寓,WVA01098,天山里,臺北市士林區中山北路七段14巷8號,1,865.0
公寓,WVA01099,天山里,臺北市士林區中山北路七段14巷15號,1,885.0
公寓,WVA01100,天山里,臺北市士林區中山北路七段14巷12號,1,196.0
公寓,WVA01113,天山里,臺北市士林區中山北路七段14巷5弄2號,1,558.0
公寓,WVA01137,天山里,臺北市士林區中山北路七段82巷10弄31號,1,94.0
公寓,WVA01138,天山里,臺北市士林區中山北路七段82巷10弄35號,1,490.0
公寓,WVA01138,天山里,臺北市士林區中山北路七段82巷10弄35號,2,137.0
公寓,WVA01171,天山里,臺北市士林區天母東路29號,1,328.0
公寓,WVA01195,天山里,臺北市士林區天母東路69巷21號,1,1002.0
公寓,WVA00380,天山里,臺北市士林區中山北路七段54號,1,1552.0
公寓,WVA00458,天山里,臺北市士林區中山北路七段82巷11號,1,500.0
公寓,WVA00459,天山里,臺北市士林區中山北路七段82巷23號,1,708.0
公寓,WVA00460,天山里,臺北市士林區中山北路七段82巷10弄10號,1,600.0
公寓,WVA00461,天山里,臺北市士林區中山北路七段82巷10弄4號,1,102.0
公寓,WVA00875,天山里,臺北市士林區中山北路七段62號,1,736.0
公寓,WVA00882,天山里,臺北市士林區中山北路七段40號,1,313.0
